unix timestamp;doserate (uSv/h);lat;lng;wgs84_alt (m.);speed (m/s);cps;cp_2s;horizontal accuracy (radius of 68% confidence [m]);marker type (2-circle, 1-marker);SE (1 σ)[%]
1752940114;0.03036;45.331233978;37.259761810;-0.300000012;1.307394385;2.90304;2.00000;2.0000;2;11.5
1752940116;0.03018;45.331237793;37.259719849;1.200000048;1.336218834;2.88551;5.00000;2.0000;2;11.5
1752940118;0.03590;45.331230164;37.259685516;2.099999905;1.353204727;3.43200;7.00000;2.0000;2;11.5
1752940120;0.04080;45.331230164;37.259651184;3.400000095;1.371734738;3.90105;5.50000;2.0000;2;11.5
1752940122;0.04272;45.331230164;37.259624481;5.000000000;1.252833843;4.08456;4.50000;1.9000;2;11.5
1752940124;0.04296;45.331218719;37.259582520;6.500000000;1.148345232;4.10721;4.00000;1.8000;2;11.5
1752940126;0.04088;45.331195831;37.259563446;7.300000191;1.032018065;3.90823;4.00000;1.9000;2;11.5
1752940127;0.04260;45.331169128;37.259571075;7.000000000;0.917749703;4.07306;6.50000;1.9000;2;11.5
1752940129;0.04489;45.331146240;37.259563446;6.099999905;0.829217494;4.29183;4.00000;1.9000;2;11.5
1752940131;0.04544;45.331127167;37.259548187;6.199999809;0.907970011;4.34500;3.50000;1.9000;2;11.5
1752940133;0.04409;45.331100464;37.259521484;7.300000191;0.887381136;4.21559;5.00000;1.9000;2;11.5
1752940135;0.04352;45.331062317;37.259506226;8.399999619;1.012973309;4.16059;6.50000;1.9000;2;11.5
1752940137;0.04269;45.331031799;37.259479523;9.000000000;1.133418322;4.08132;3.00000;1.9000;2;11.5
1752940141;0.04755;45.330997467;37.259456635;11.800000191;1.264157772;4.54667;8.00000;1.8000;2;11.5
1752940143;0.04605;45.330974579;37.259445190;13.500000000;1.354748845;4.40323;2.00000;1.8000;2;11.5
1752940145;0.04516;45.330951691;37.259429932;13.399999619;1.405706406;4.31750;5.50000;1.9000;2;11.5
1752940147;0.04401;45.330924988;37.259418488;13.199999809;1.365558028;4.20750;3.50000;2.0000;2;11.5
1752940149;0.04436;45.330902100;37.259407043;13.199999809;1.411368370;4.24147;5.50000;1.9000;2;11.5
1752940151;0.04429;45.330875397;37.259391785;13.399999619;1.363499165;4.23500;5.00000;2.0000;2;11.5
1752940153;0.04372;45.330856323;37.259376526;13.300000191;1.332101107;4.18000;4.00000;2.0000;2;11.5
1752940155;0.04325;45.330833435;37.259368896;13.300000191;1.261069417;4.13471;3.50000;2.1000;2;11.5
1752940157;0.04288;45.330814362;37.259353638;13.399999619;1.185920000;4.09948;4.50000;2.1000;2;11.5
1752940159;0.04014;45.330791473;37.259361267;13.300000191;1.126726985;3.83778;4.50000;2.0000;2;11.5
1752940161;0.04297;45.330780029;37.259387970;13.699999809;0.911058307;4.10882;7.50000;1.9000;2;11.5
1752940165;0.04487;45.330802917;37.259380341;13.899999619;0.671712518;4.29000;7.00000;1.8000;2;11.5
1752940169;0.04401;45.330829620;37.259357452;14.199999809;0.616637230;4.20750;5.00000;2.1000;2;11.5
1752940173;0.04401;45.330844879;37.259357452;13.199999809;0.595018864;4.20750;3.50000;1.9000;2;11.5
1752940193;0.03730;45.330829620;37.259319305;10.600000381;0.225963056;3.56632;3.50000;1.9000;2;11.5
1752940197;0.03912;45.330814362;37.259346008;10.800000191;0.554355860;3.74000;5.00000;2.0000;2;11.5
1752940207;0.03937;45.330707550;37.259300232;10.600000381;1.296070576;3.76444;3.50000;2.1000;2;11.5
1752940209;0.03832;45.330673218;37.259300232;10.300000191;1.300703049;3.66409;3.00000;2.0000;2;11.5
1752940211;0.03882;45.330642700;37.259296417;9.399999619;1.317688942;3.71170;6.50000;1.9000;2;11.5
1752940213;0.03931;45.330615997;37.259304047;9.199999809;1.282173038;3.75801;4.50000;1.9000;2;11.5
1752940215;0.04215;45.330585480;37.259323120;10.399999619;1.327468634;4.02956;8.00000;1.8000;2;11.5
1752940217;0.04353;45.330562592;37.259330750;11.399999619;1.268790245;4.16221;4.00000;1.9000;2;11.5
1752940219;0.04401;45.330535889;37.259346008;11.600000381;1.238936424;4.20750;5.00000;1.9000;2;11.5
1752940221;0.04896;45.330516815;37.259365082;11.600000381;1.182831645;4.68076;8.00000;1.9000;2;11.5
1752940223;0.05522;45.330501556;37.259384155;12.399999619;1.141139150;5.28000;6.50000;1.8000;2;11.5
1752940225;0.05868;45.330474854;37.259410858;12.800000191;1.154007196;5.61000;7.50000;1.7000;2;11.5
1752940227;0.05752;45.330459595;37.259433746;13.000000000;1.170993090;5.50000;6.50000;1.8000;2;11.5
1752940243;0.06715;45.330329895;37.259647369;14.100000381;1.237392187;6.42000;6.00000;1.9000;2;11.5
1752940251;0.06798;45.330310822;37.259666443;12.800000191;0.480750561;6.50000;7.50000;1.8000;2;11.5
1752940255;0.06401;45.330287933;37.259704590;12.500000000;0.551267505;6.12000;7.50000;1.8000;2;11.5
1752940257;0.06673;45.330272675;37.259719849;11.699999809;0.763333082;6.38000;9.00000;1.8000;2;11.5
1752940259;0.06840;45.330253601;37.259750366;10.699999809;0.986207783;6.54000;7.00000;1.9000;2;11.5
1752940261;0.06932;45.330242157;37.259773254;10.300000191;1.131874204;6.62800;9.50000;1.9000;2;11.5
1752940263;0.07271;45.330234528;37.259807587;10.899999619;1.224524140;6.95200;7.00000;1.8000;2;11.5
1752940265;0.07024;45.330223083;37.259834290;11.199999809;1.245113015;6.71600;4.00000;1.9000;2;11.5
1752940267;0.06798;45.330200195;37.259845734;11.100000381;1.211656094;6.50000;7.00000;2.0000;2;11.5
1752940269;0.06289;45.330184937;37.259853363;11.100000381;1.129300594;6.01333;5.00000;2.2000;2;11.5
1752940271;0.05791;45.330169678;37.259872437;11.699999809;1.116947174;5.53667;5.00000;2.1000;2;11.5
1752940273;0.05558;45.330162048;37.259914398;12.000000000;1.095843554;5.31385;5.50000;2.0000;2;11.5
1752940275;0.05285;45.330154419;37.259944916;12.699999809;1.177169681;5.05275;6.50000;2.0000;2;11.5
1752940277;0.05602;45.330139160;37.259971619;13.600000381;1.140624404;5.35615;8.50000;1.9000;2;11.5
1752940279;0.05522;45.330120087;37.259994507;14.899999619;1.165845871;5.28000;5.00000;1.8000;2;11.5
1752940281;0.05752;45.330104828;37.260013580;15.399999619;1.149374723;5.50000;8.50000;1.8000;2;11.5
1752940283;0.06568;45.330093384;37.260036469;15.699999809;1.185920000;6.28000;8.00000;1.9000;2;11.5
1752940285;0.06485;45.330085754;37.260066986;15.199999809;1.053121686;6.20000;5.50000;1.8000;2;11.5
1752940288;0.06526;45.330047607;37.260089874;13.699999809;1.065474987;6.24000;5.50000;1.9000;2;11.5
1752940292;0.06321;45.330020905;37.260128021;13.300000191;0.988266647;6.04333;7.50000;1.8000;2;11.5
1752940294;0.06136;45.330005646;37.260150909;13.300000191;1.138050795;5.86667;6.50000;1.8000;2;11.5
1752940296;0.06443;45.329986572;37.260177612;13.899999619;1.262098908;6.16000;7.50000;1.9000;2;11.5
1752940298;0.06052;45.329975128;37.260211945;15.300000191;1.202391148;5.78667;5.00000;1.8000;2;11.5
1752940300;0.06129;45.329956055;37.260242462;15.800000191;1.315115333;5.86000;6.50000;1.8000;2;11.5
1752940302;0.05664;45.329936981;37.260265350;15.800000191;1.394897223;5.41538;4.00000;1.8000;2;11.5
1752940304;0.05829;45.329921722;37.260284424;15.500000000;1.313571095;5.57333;8.50000;1.8000;2;11.5
1752940306;0.05868;45.329906464;37.260303497;15.399999619;1.180258036;5.61000;7.00000;1.7000;2;11.5
1752940308;0.05699;45.329887390;37.260326385;15.000000000;1.216288567;5.44923;6.00000;1.7000;2;11.5
1752940310;0.05708;45.329860687;37.260341644;15.000000000;1.262613654;5.45769;5.50000;1.8000;2;11.5
1752940312;0.05664;45.329845428;37.260368347;14.699999809;1.195184946;5.41538;5.50000;1.8000;2;11.5
1752940314;0.06209;45.329837799;37.260398865;14.899999619;1.181287527;5.93667;10.00000;1.7000;2;11.5
1752940316;0.05971;45.329822540;37.260433197;15.100000381;1.293496966;5.70872;3.00000;1.8000;2;11.5
1752940318;0.05906;45.329799652;37.260459900;15.600000381;1.327468634;5.64667;8.00000;1.8000;2;11.5
1752940320;0.06317;45.329780579;37.260490417;16.000000000;1.344454408;6.04000;9.00000;1.8000;2;11.5
1752940322;0.06401;45.329772949;37.260513306;17.200000763;1.339821935;6.12000;7.00000;1.8000;2;11.5
1752940324;0.06488;45.329757690;37.260547638;17.899999619;1.390779495;6.20333;4.50000;1.8000;2;11.5
1752940326;0.05929;45.329742432;37.260578156;18.000000000;1.366587520;5.66923;4.50000;1.8000;2;11.5
1752940328;0.06328;45.329727173;37.260604858;18.000000000;1.332615852;6.05000;7.50000;1.9000;2;11.5
1752940330;0.06059;45.329715729;37.260635376;18.799999237;1.175625563;5.79333;8.00000;1.8000;2;11.5
1752940334;0.05826;45.329692841;37.260677338;18.799999237;1.148345232;5.57051;8.50000;1.8000;2;11.5
1752940336;0.06631;45.329669952;37.260692596;18.100000381;1.192096710;6.34000;7.00000;1.8000;2;11.5
1752940340;0.06949;45.329643250;37.260723114;17.200000763;1.085549116;6.64400;10.00000;1.8000;2;11.5
1752940342;0.07140;45.329627991;37.260757446;17.399999619;1.251804471;6.82667;8.00000;1.8000;2;11.5
1752940344;0.07334;45.329612732;37.260791779;17.600000381;1.356807828;7.01200;4.50000;1.9000;2;11.5
1752940346;0.06359;45.329601288;37.260818481;17.799999237;1.220406413;6.08000;6.50000;1.8000;2;11.5
1752940348;0.06401;45.329589844;37.260845184;17.899999619;1.263643026;6.12000;7.00000;1.8000;2;11.5
1752940350;0.06401;45.329578400;37.260868073;18.000000000;1.202905774;6.12000;7.00000;1.8000;2;11.5
1752940356;0.06080;45.329566956;37.260890961;17.799999237;0.513692796;5.81308;4.00000;1.7000;2;11.5
1752940388;0.05358;45.329555511;37.260940552;20.299999237;0.705684185;5.12286;9.00000;1.8000;2;11.5
1752940390;0.05161;45.329528809;37.260959625;20.299999237;0.887381136;4.93429;5.00000;1.7000;2;11.5
1752940392;0.04920;45.329513550;37.260974884;20.399999619;0.986722529;4.70381;3.50000;1.8000;2;11.5
1752940394;0.04964;45.329494476;37.260997772;20.600000381;1.194670320;4.74571;4.50000;1.8000;2;11.5
1752940398;0.05128;45.329471588;37.261035919;21.100000381;1.229671359;4.90286;6.00000;1.8000;2;11.5
1752940400;0.05287;45.329452515;37.261058807;21.200000763;1.215259194;5.05516;6.50000;1.8000;2;11.5
1752940402;0.04878;45.329433441;37.261081696;21.799999237;1.213714957;4.66400;3.00000;1.9000;2;11.5
1752940404;0.04602;45.329418182;37.261100769;22.700000763;1.183346391;4.40000;5.00000;1.8000;2;11.5
1752940406;0.04372;45.329406738;37.261119843;22.799999237;1.205994129;4.18000;5.00000;1.8000;2;11.5
1752940408;0.04633;45.329387665;37.261146545;22.799999237;1.220406413;4.42933;5.00000;1.9000;2;11.5
1752940410;0.04786;45.329372406;37.261177063;22.500000000;1.238421679;4.57600;6.00000;1.9000;2;11.5
1752940412;0.05062;45.329353333;37.261192322;22.200000763;1.284231901;4.84000;7.00000;1.9000;2;11.5
1752940414;0.05267;45.329338074;37.261211395;22.399999619;1.297614694;5.03631;8.50000;1.9000;2;11.5
1752940416;0.05944;45.329319000;37.261245728;23.200000763;1.235333323;5.68333;7.00000;1.9000;2;11.5
1752940418;0.05983;45.329288483;37.261253357;23.200000763;1.253863335;5.72000;5.50000;1.7000;2;11.5
1752940420;0.06317;45.329254150;37.261283875;22.799999237;1.460266948;6.04000;7.00000;1.8000;2;11.5
1752940426;0.05868;45.329223633;37.261337280;21.899999619;1.281143665;5.61000;5.50000;1.6000;2;11.5
1752940428;0.05391;45.329204559;37.261360168;21.399999619;1.175110817;5.15429;2.50000;1.6000;2;11.5
1752940432;0.05345;45.329158783;37.261386871;21.899999619;1.109741092;5.11077;6.50000;1.7000;2;11.5
1752940434;0.05062;45.329139709;37.261398315;22.200000763;1.273422837;4.84000;3.50000;1.7000;2;11.5
1752940438;0.06489;45.329109192;37.261425018;23.700000763;1.164816380;6.20400;7.50000;1.6000;2;11.5
1752940440;0.07665;45.329086304;37.261451721;23.600000381;1.343939781;7.32844;11.00000;1.7000;2;11.5
1752940444;0.08405;45.329063416;37.261486053;24.799999237;1.014517546;8.03611;5.50000;1.6000;2;11.5
1752940447;0.07409;45.329051971;37.261524200;26.399999619;0.819437802;7.08400;5.00000;1.6000;2;11.5
1752940451;0.07049;45.329051971;37.261558533;26.200000763;0.749950290;6.74000;9.50000;1.7000;2;11.5
1752940483;0.07271;45.329029083;37.261569977;29.399999619;0.435454994;6.95200;7.00000;1.7000;2;11.5
1752940485;0.07225;45.329010010;37.261585236;29.000000000;0.649064720;6.90800;9.50000;1.8000;2;11.5
1752940487;0.06819;45.328975677;37.261604309;28.500000000;1.075769424;6.52000;5.50000;1.9000;2;11.5
1752940489;0.06757;45.328948975;37.261623383;27.600000381;1.274452209;6.46000;8.50000;1.9000;2;11.5
1752940493;0.06568;45.328926086;37.261642456;26.799999237;1.412397742;6.28000;7.50000;1.9000;2;11.5
1752940495;0.06446;45.328899384;37.261657715;26.399999619;1.549828649;6.16333;5.00000;2.0000;2;11.5
1752940499;0.06366;45.328872681;37.261695862;26.000000000;1.290923357;6.08667;6.50000;2.0000;2;11.5
1752940501;0.06098;45.328857422;37.261707306;25.299999237;1.293496966;5.83000;6.50000;2.0000;2;11.5
1752940505;0.05906;45.328826904;37.261737823;25.799999237;1.076284170;5.64667;5.50000;2.0000;2;11.5
1752940507;0.05906;45.328834534;37.261764526;26.600000381;1.124153376;5.64667;5.50000;2.0000;2;11.5
1752940509;0.05906;45.328815460;37.261791229;27.100000381;1.099446654;5.64667;7.00000;1.9000;2;11.5
1752940511;0.05629;45.328800201;37.261806488;27.700000763;1.067533851;5.38154;5.50000;1.8000;2;11.5
1752940541;0.05785;45.328807831;37.261833191;35.099998474;0.477662235;5.53103;3.00000;1.9000;2;11.5
1752940569;0.07041;45.328792572;37.261856079;38.000000000;0.311406940;6.73200;6.00000;1.8000;2;11.5
1752940571;0.07028;45.328773499;37.261859894;37.799999237;0.526560843;6.72000;9.00000;1.8000;2;11.5
1752940573;0.06485;45.328746796;37.261859894;37.299999237;0.731420279;6.20000;5.00000;1.9000;2;11.5
1752940575;0.06694;45.328731537;37.261871338;37.299999237;0.868851125;6.40000;9.50000;1.8000;2;11.5
1752940579;0.06890;45.328708649;37.261890411;36.099998474;0.834364712;6.58800;7.00000;1.7000;2;11.5
1752940583;0.06673;45.328693390;37.261913300;35.700000763;0.484353602;6.38000;7.00000;1.6000;2;11.5
1752940606;0.06610;45.328651428;37.261894226;34.900001526;0.611490011;6.32000;9.00000;1.7000;2;11.5
1752940608;0.06769;45.328620911;37.261898041;34.400001526;0.762818336;6.47200;11.50000;1.7000;2;11.5
1752940624;0.06293;45.328590393;37.261894226;34.700000763;0.266111404;6.01667;9.50000;1.6000;2;11.5
1752940626;0.07024;45.328563690;37.261878967;34.299999237;0.486412495;6.71600;10.50000;1.8000;2;11.5
1752940628;0.07317;45.328540802;37.261863708;34.400001526;0.740170538;6.99600;6.00000;1.8000;2;11.5
1752940632;0.07517;45.328506470;37.261825562;35.700000763;1.107682228;7.18667;7.00000;1.7000;2;11.5
1752940634;0.07225;45.328483582;37.261825562;36.000000000;1.105623364;6.90800;10.00000;1.6000;2;11.5
1752940636;0.07137;45.328456879;37.261821747;35.599998474;1.114888310;6.82400;8.50000;1.7000;2;11.5
1752940638;0.06401;45.328433990;37.261817932;35.799999237;1.006281972;6.12000;4.50000;1.8000;2;11.5
1752940640;0.06485;45.328414917;37.261810303;36.500000000;0.912087798;6.20000;8.00000;1.8000;2;11.5
1752940642;0.06443;45.328384399;37.261806488;37.000000000;1.112314701;6.16000;5.50000;1.8000;2;11.5
1752940646;0.06798;45.328353882;37.261814117;38.599998474;1.108196974;6.50000;9.50000;1.7000;2;11.5
1752940648;0.07926;45.328323364;37.261798859;38.599998474;1.267246127;7.57778;9.50000;1.8000;2;11.5
1752940652;0.07926;45.328308105;37.261783600;38.400001526;1.061871886;7.57778;6.00000;1.7000;2;11.5
1752940658;0.06485;45.328304291;37.261833191;39.099998474;0.783921957;6.20000;5.00000;1.6000;2;11.5
1752940662;0.06401;45.328285217;37.261894226;39.900001526;0.896131396;6.12000;9.00000;1.7000;2;11.5
1752940664;0.07271;45.328273773;37.261917114;40.200000763;0.859071374;6.95200;11.50000;1.6000;2;11.5
1752940668;0.09598;45.328258514;37.261966705;39.299999237;0.904366970;9.17714;16.00000;1.7000;2;11.5
1752940670;0.12916;45.328247070;37.261993408;39.000000000;0.689727783;12.34933;18.00000;1.7000;2;11.5
1752940674;0.11702;45.328243256;37.262020111;39.400001526;0.740685284;11.18857;7.00000;1.7000;2;11.5
1752940680;0.09428;45.328250885;37.262042999;41.400001526;0.476632774;9.01389;10.50000;1.6000;2;11.5
1752940690;0.07614;45.328224182;37.262111664;43.599998474;0.682521641;7.27956;8.50000;1.7000;2;11.5
1752940694;0.07133;45.328201294;37.262157440;44.500000000;0.871424735;6.82000;7.50000;1.6000;2;11.5
1752940696;0.06568;45.328189850;37.262191772;44.799999237;1.111799955;6.28000;6.00000;1.7000;2;11.5
1752940698;0.06059;45.328178406;37.262218475;44.700000763;1.231215596;5.79333;4.50000;1.7000;2;11.5
1752940702;0.05452;45.328166962;37.262264252;45.099998474;1.048489213;5.21231;10.00000;1.7000;2;11.5
1752940706;0.05697;45.328178406;37.262306213;46.500000000;0.808113873;5.44681;4.00000;1.7000;2;11.5
1752940708;0.05345;45.328189850;37.262336731;48.000000000;0.794731140;5.11077;5.00000;1.7000;2;11.5
1752940712;0.05310;45.328189850;37.262401581;49.200000763;0.813775837;5.07692;3.00000;1.7000;2;11.5
1752940714;0.05708;45.328193665;37.262447357;49.900001526;1.046944976;5.45769;8.00000;1.7000;2;11.5
1752940716;0.05522;45.328197479;37.262496948;49.799999237;1.225038886;5.28000;9.50000;1.7000;2;11.5
1752940718;0.05865;45.328205109;37.262535095;49.900001526;1.476223350;5.60718;8.00000;1.8000;2;11.5
1752940722;0.08744;45.328212738;37.262569427;49.400001526;1.394382477;8.36000;13.00000;1.6000;2;11.5
1752940724;0.09261;45.328212738;37.262603760;49.500000000;1.218862176;8.85500;9.00000;1.5000;2;11.5
1752940726;0.09261;45.328220367;37.262653351;49.500000000;1.203935266;8.85500;8.00000;1.7000;2;11.5
1752940728;0.09031;45.328227997;37.262706757;49.500000000;1.196729183;8.63500;8.50000;1.7000;2;11.5
1752940732;0.08232;45.328224182;37.262760162;50.299999237;1.292982221;7.87111;11.50000;1.6000;2;11.5
1752940734;0.08507;45.328224182;37.262794495;50.500000000;1.455119729;8.13389;9.00000;1.7000;2;11.5
1752940738;0.08565;45.328243256;37.262794495;51.299999237;0.893557787;8.18889;9.00000;1.7000;2;11.5
1752940742;0.09089;45.328254700;37.262771606;51.799999237;0.736567497;8.69000;10.50000;1.7000;2;11.5
1752940744;0.09319;45.328273773;37.262779236;51.900001526;0.669138908;8.91000;8.50000;1.7000;2;11.5
1752940746;0.09319;45.328292847;37.262786865;52.000000000;0.661932766;8.91000;8.50000;1.9000;2;11.5
1752940769;0.09664;45.328247070;37.262771606;51.200000763;0.225448340;9.24000;7.50000;1.7000;2;11.5
1752940773;0.08437;45.328216553;37.262813568;50.500000000;0.591930568;8.06667;7.00000;1.7000;2;11.5
1752940775;0.08181;45.328216553;37.262851715;49.400001526;0.802966654;7.82222;9.00000;1.6000;2;11.5
1752940777;0.07547;45.328216553;37.262878418;48.700000763;1.043341994;7.21600;7.50000;1.7000;2;11.5
1752940781;0.07179;45.328208923;37.262920380;48.799999237;1.161213279;6.86400;7.50000;1.8000;2;11.5
1752940783;0.07614;45.328216553;37.262954712;48.900001526;1.165845871;7.27956;8.50000;1.7000;2;11.5
1752940785;0.06995;45.328208923;37.262989044;49.500000000;1.229671359;6.68800;6.00000;1.7000;2;11.5
1752940787;0.06757;45.328189850;37.263015747;49.299999237;1.236877441;6.46000;7.50000;1.8000;2;11.5
1752940789;0.06978;45.328193665;37.263053894;48.500000000;1.379970312;6.67200;9.50000;1.8000;2;11.5
1752940791;0.07547;45.328182220;37.263080597;48.799999237;1.412912488;7.21600;9.50000;1.8000;2;11.5
1752940793;0.07721;45.328174591;37.263107300;49.400001526;1.318203568;7.38222;8.50000;1.8000;2;11.5
1752940797;0.09031;45.328166962;37.263191223;50.099998474;1.342395544;8.63500;12.00000;1.8000;2;11.5
1752940799;0.09121;45.328163147;37.263240814;49.799999237;1.448943019;8.72056;11.50000;1.9000;2;11.5
1752940801;0.10124;45.328170776;37.263286591;49.500000000;1.641449213;9.68000;11.00000;1.9000;2;11.5
1752940803;0.09861;45.328163147;37.263324738;49.200000763;1.845279217;9.42857;10.50000;1.9000;2;11.5
1752940805;0.09902;45.328159332;37.263359070;48.200000763;1.888001084;9.46786;9.00000;1.8000;2;11.5
1752940807;0.09204;45.328155518;37.263401031;47.700000763;1.848367453;8.80000;8.00000;1.7000;2;11.5
1752940809;0.08859;45.328144073;37.263431549;47.200000763;1.632184148;8.47000;11.00000;1.7000;2;11.5
1752940811;0.08232;45.328140259;37.263469696;47.599998474;1.479826331;7.87111;6.00000;1.6000;2;11.5
1752940817;0.07910;45.328144073;37.263542175;47.900001526;1.287835002;7.56311;10.00000;1.6000;2;11.5
1752940819;0.07721;45.328136444;37.263576508;48.700000763;1.341366053;7.38222;6.00000;1.7000;2;11.5
1752940821;0.08859;45.328132629;37.263610840;50.000000000;1.562181950;8.47000;11.50000;1.7000;2;11.5
1752940823;0.08610;45.328113556;37.263629913;51.900001526;1.569902778;8.23167;7.00000;1.7000;2;11.5
1752940825;0.07951;45.328094482;37.263622284;52.799999237;1.429898381;7.60222;6.50000;1.7000;2;11.5
1752940829;0.08028;45.328052521;37.263603210;52.599998474;1.076284170;7.67556;10.00000;1.7000;2;11.5
1752940831;0.07593;45.328006744;37.263595581;52.299999237;0.986722529;7.26000;6.50000;1.7000;2;11.5
1752940833;0.07501;45.327964783;37.263591766;51.700000763;1.097902536;7.17200;8.00000;1.7000;2;11.5
1752940835;0.07670;45.327934265;37.263591766;51.299999237;1.386146903;7.33333;7.50000;1.8000;2;11.5
1752940837;0.07146;45.327911377;37.263576508;50.599998474;1.646596432;6.83200;5.00000;1.8000;2;11.5
1752940841;0.06757;45.327888489;37.263553619;51.299999237;1.270849109;6.46000;8.50000;1.6000;2;11.5
1752940843;0.06819;45.327865601;37.263545990;51.299999237;1.025841355;6.52000;7.50000;1.6000;2;11.5
1752940845;0.07379;45.327835083;37.263534546;51.000000000;1.056724668;7.05467;9.50000;1.7000;2;11.5
1752940847;0.07317;45.327789307;37.263519287;51.200000763;1.322836161;6.99600;6.00000;1.8000;2;11.5
1752940849;0.07238;45.327754974;37.263507843;51.700000763;1.661523342;6.92000;5.50000;1.8000;2;11.5
1752940853;0.06757;45.327735901;37.263477325;52.200000763;1.743364215;6.46000;4.00000;1.7000;2;11.5
1752940857;0.05487;45.327701569;37.263450623;51.700000763;1.022753000;5.24615;6.00000;1.6000;2;11.5
1752940859;0.05355;45.327671051;37.263435364;51.799999237;0.885322213;5.12044;6.50000;1.7000;2;11.5
1752940861;0.05128;45.327636719;37.263420105;52.599998474;1.036135793;4.90286;4.00000;1.8000;2;11.5
1752940863;0.05161;45.327598572;37.263420105;52.599998474;1.378426075;4.93429;6.00000;1.8000;2;11.5
1752940865;0.04970;45.327571869;37.263420105;52.599998474;1.548284411;4.75200;5.50000;1.7000;2;11.5
1752940869;0.05191;45.327548981;37.263393402;51.599998474;1.149889469;4.96330;6.00000;1.6000;2;11.5
1752940871;0.05386;45.327526093;37.263378143;51.200000763;0.896646082;5.14945;5.50000;1.6000;2;11.5
1752940873;0.05161;45.327495575;37.263366699;51.099998474;0.795760572;4.93429;5.00000;1.8000;2;11.5
1752940875;0.05381;45.327465057;37.263362885;50.700000763;0.831276417;5.14462;8.00000;1.8000;2;11.5
1752940879;0.05381;45.327415466;37.263328552;51.500000000;1.191067219;5.14462;3.50000;1.8000;2;11.5
1752940881;0.04786;45.327392578;37.263313293;51.500000000;1.343425035;4.57600;3.50000;1.9000;2;11.5
1752940883;0.04996;45.327369690;37.263298035;52.799999237;1.306365013;4.77714;8.50000;1.8000;2;11.5
1752940885;0.05018;45.327350616;37.263286591;53.299999237;1.247686625;4.79810;4.50000;1.8000;2;11.5
1752940887;0.05095;45.327327728;37.263275146;53.799999237;1.282687783;4.87143;7.50000;1.7000;2;11.5
1752940891;0.06167;45.327304840;37.263263702;54.599998474;0.920323312;5.89667;5.00000;1.7000;2;11.5
1752940895;0.06359;45.327281952;37.263244629;54.799999237;0.557444155;6.08000;8.50000;1.8000;2;11.5
1752940901;0.05699;45.327251434;37.263233185;54.299999237;0.497736394;5.44923;6.50000;1.7000;2;11.5
1752940905;0.05944;45.327209473;37.263252258;50.799999237;0.878630817;5.68333;11.50000;1.8000;2;11.5
1752940907;0.06209;45.327186584;37.263267517;50.200000763;1.055695295;5.93667;8.00000;1.7000;2;11.5
1752940909;0.05944;45.327163696;37.263298035;49.799999237;1.152463078;5.68333;5.00000;1.7000;2;11.5
1752940911;0.06736;45.327140808;37.263328552;49.400001526;1.314085841;6.44000;7.50000;1.7000;2;11.5
1752940913;0.07317;45.327129364;37.263378143;48.500000000;1.537475228;6.99600;8.50000;1.8000;2;11.5
1752940915;0.07279;45.327114105;37.263427734;47.299999237;1.797410011;6.96000;7.50000;1.9000;2;11.5
1752940917;0.06736;45.327110291;37.263462067;46.299999237;1.953370810;6.44000;8.00000;1.8000;2;11.5
1752940921;0.06328;45.327106476;37.263500214;44.900001526;1.632698894;6.05000;6.00000;1.7000;2;11.5
1752940923;0.05859;45.327098846;37.263530731;44.500000000;1.349087000;5.60154;3.50000;1.7000;2;11.5
1752940924;0.05593;45.327087402;37.263565063;44.099998474;1.157610297;5.34769;5.50000;1.7000;2;11.5
1752940926;0.05386;45.327072144;37.263618469;43.799999237;1.295555830;5.14945;7.50000;1.8000;2;11.5
1752940928;0.05259;45.327068329;37.263664246;45.000000000;1.675420880;5.02857;6.50000;1.8000;2;11.5
1752940930;0.05047;45.327064514;37.263713837;46.400001526;1.948738337;4.82533;5.00000;1.8000;2;11.5
1752940932;0.05318;45.327060699;37.263740540;47.500000000;1.993519187;5.08418;6.50000;1.8000;2;11.5
1752940934;0.05570;45.327064514;37.263767242;48.000000000;1.892633557;5.32513;7.00000;1.9000;2;11.5
1752940936;0.05906;45.327041626;37.263793945;48.299999237;1.629095793;5.64667;6.00000;1.8000;2;11.5
1752940938;0.05944;45.327030182;37.263824463;48.900001526;1.335704207;5.68333;9.00000;1.8000;2;11.5
1752940940;0.06171;45.327022552;37.263854980;49.900001526;1.183861136;5.90000;7.00000;1.9000;2;11.5
1752940942;0.06098;45.327011108;37.263896942;51.900001526;1.233789206;5.83000;4.50000;1.9000;2;11.5
1752940944;0.06021;45.327022552;37.263927460;55.799999237;1.263128281;5.75667;5.50000;1.9000;2;11.5
1752940946;0.05868;45.327014923;37.263954163;55.599998474;1.219376922;5.61000;6.50000;1.9000;2;11.5
1752940948;0.06040;45.327003479;37.263980865;54.599998474;1.192096710;5.77539;8.50000;1.8000;2;11.5
1752940950;0.06003;45.326988220;37.264011383;53.299999237;1.170478344;5.73974;4.50000;1.7000;2;11.5
1752940952;0.06052;45.326976776;37.264041901;52.000000000;1.189008355;5.78667;9.50000;1.7000;2;11.5
1752940954;0.06401;45.326972961;37.264072418;51.799999237;1.173051953;6.12000;7.00000;1.7000;2;11.5
1752940956;0.07041;45.326969147;37.264102936;50.799999237;1.208053112;6.73200;8.50000;1.8000;2;11.5
